Tanggal,Username,Tweet
"
2021-04-25 10:33:28",syafiqaimanaz1z,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:33:01",weweyss,Kejar tayang LPJ BOK 4 bulan 😣 berhubung besok libur vaksin berarti siap siap mabok bikin surat tugas

"
2021-04-25 10:32:44",OktaraniS,"@Vaksin_Update Ingat ya prokes itu penting banget #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:32:01",putriimysaraa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:31:57",afiq_azmn,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:31:53",SsssaythaAyaeeh,@tsaniindaeyo Tetanggaku juga abia vaksin malah kena ehueue

"
2021-04-25 10:31:49",OktaraniS,"@Vaksin_Kita Rindunya ditahan dulu yaa #TidakMudikCegahCovid
#UpayaLawanPandemi"

"
2021-04-25 10:31:34",pmrnabawan,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

IOW

25/4…"

"
2021-04-25 10:31:22",SyazanaMokhtar,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:31:15",inikandanmoden,@WildUnicorn19 Pastu siap donate kat orang lain 🤦🏻‍♀️🤦🏻‍♀️ apa salahnya habiskan dulu vaksin dgn rakyat sendiri? Si… https://t.co/np7dp6fXxw

"
2021-04-25 10:31:14",Nn_Vanny,@jejeimutz wkwkwk Vaksin bukan jalurnya ke tempatku 😢

"
2021-04-25 10:31:00",qmrlzrn,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:30:43",5t8ZmedqZSoEjOV,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 10:30:41",muztoz,@MKNJPM Suruh kita daftar untuk disuntik vaksin dari bulan Februari dah daftar sampai kini hampeh apa pun tak ada.… https://t.co/gtXbqUKsbu

"
2021-04-25 10:30:24",_qasghinaaa,"RT @Gang_Utara: Azmin punya sembang tarik pelaburan bilion-bilion.

Tapi kenapa nak beli vaksin pun kena korek duit simpanan KWAN? https://…"

"
2021-04-25 10:30:08",rosemaryflavor,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:30:02",gyraaaaaaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:30:01",dondol___,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:29:40",godless_cat69,@rationalmalay @_PandakAlam Lagi satu. Hamba Biasa dekat komen instagram permaisuri tanya chef dah vaksin ke belum… https://t.co/rQ7hztmgB3

"
2021-04-25 10:29:19",nitalanaf,"Nah bener! Masa depan anak yg dipikirin 👌 anti vaksin, anti dokter, bye 🤘 https://t.co/bzbqyxGlXB"

"
2021-04-25 10:28:24",jejeimutz,@Nn_Vanny Sombong perlu di budayakan klo skarang ini.. Haha.. Waduh itu bukan vaksin ya? Klo baramg bukan vaksin aku ga paham stok nya..

"
2021-04-25 10:28:17",bebekpiknik,"waaa parah parah parah, efek samping vaksin emejingggg"

"
2021-04-25 10:28:13",truck_fuso,"RT @aIahsiaboy: OPEN ADOPT FREE
LEPAS ADOPSI FREE

- domisili tangerang kabupaten
- kucing mixdome jantan dewasa
- sudah vaksin, sudah ster…"

"
2021-04-25 10:27:59",dtagmy,@agendadaily Bukan pelajar tak boleh dikasi vaksin ke?

"
2021-04-25 10:27:59",aidil_radzi,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:27:47",AdmiralKim,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:27:31",qyraadlinaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:27:27",AnwarKashfi,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:27:19",tfuzzes,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:27:03",ricconemo,"RT @ReeNGaston: 1. Di manakah perginya Tabung Covid-19 yang telah diuntukkan sebanyak RM55 bilion, iaitu RM38 bilion pada tahun 2020 dan RM…"

"
2021-04-25 10:26:58",syrifhdnya,"RT @LagaCawan: Keluarkan wang tak lalu parlimen, perbelanjaan vaksin tak diterangkan, apa keperluan ambil wang tak dijelaskan. 

Duit KWSP…"

"
2021-04-25 10:26:23",mimizzti,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:26:17",yrhighnessfy,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:25:59",unsleepnite,efek vaksin kedua bener2 mau bikin gue jadi  avatar. sengantuk itu paraaa

"
2021-04-25 10:25:50",shxhxrxh_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:25:49",yusnnd,@SekteAxis @Vaksin_Vuritust @Kulhugeni8 @wahyuut64969196 @AremaNita__ Padahal dia gak ada nyebut Islam lho di naras… https://t.co/PvYfHcihzT

"
2021-04-25 10:25:44",fahmikazuki,"RT @detikHealth: Kasus COVID-19 dari klaster kantor di DKI dilaporkan naik, sebagian besar justru sudah divaksin. Hati-hati, India kena 'ts…"

"
2021-04-25 10:25:25",aqmalele,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:25:14",ZakieZakaria9,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:25:11",mncuci,@overdoshits KENAPA BEGINI PP HUHYHHHUHUE UJI GAK MAU KE DOKTER GIGI SBLM PP BAWA UJI UJI YANG AKAN BAWA PP VAKSIN DULUAN!!

"
2021-04-25 10:25:01",LtdAkbar,"@AcarPenyuka @katzen_jammer Kalau aku sih vaksin yg tdk berulang itu sejauh yg aku amati gk ada masalah. 
Bbrp masalah pd MMR yg berulang"

"
2021-04-25 10:25:00",weigekae,"Penting untuk diingat, penduduk yg mendapatkan vaksin baru 3,4%. Angka ini masih jauhh buangeet menuju herd immunit… https://t.co/D19JL6n5yW"

"
2021-04-25 10:24:52",Donny86cr7,RT @officialmosti: KJ bersama petugas Info On Wheels (IOW) Jabatan Penerangan @pmrpeneranganrembau membuat hebahan mengajak orang ramai men…

"
2021-04-25 10:24:51",nuhanurin,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:24:51",miruzuar,"RT @romestatute: Untuk yang tertarik adopsi Tato, silakan email (preferable) ke romestatute1998@gmail.com atau DM saya. Saya mau tunggu Tat…"

"
2021-04-25 10:24:44",moonjune21,mending ikut vaksin covid apa ga usah? w bener bener takut banget sih

"
2021-04-25 10:24:41",Donny86cr7,"RT @JKJAVMY: Advokasi vaksin COVID-19 bersama @Khairykj
https://t.co/d9umIEf8dW
 
Ketahui lebih lanjut mengenai program imunisasi kebangsaa…"

"
2021-04-25 10:24:29",amrnaimm,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:24:16",tierra_mt,Mana lebih penting angka Covid yg tinggi ke jumlah orang yg kena vaksin tinggi .Strategi lapuk umum angka jangkitan… https://t.co/VJNgdgHi7a

"
2021-04-25 10:23:54",sincerelyaisyah,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:23:44",baobaoo_chi,"RT @muazmuttalib: @Anyieljr @KKMPutrajaya and result PCR test tu link dgn database dlm mysejahtera.
kena buat test every 14days or somethin…"

"
2021-04-25 10:23:32",syuffian_co,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:23:21",sarimassayuchan,"Seandainya boleh ga vaksin 😌
Males bgt kan mana mesti ke kemayoran pula.."

"
2021-04-25 10:23:14",RadzieHamdie,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:23:05",jimmylaaa,Kelantan tibe-tibe banyak kes sbb org yg dftr vaksin dkt kelantan ni sikit ke eh? https://t.co/2KYKbbfzR3

"
2021-04-25 10:23:04",EilalJalaluddin,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:22:57",_tyraaf,"RT @SyedAkramin: Berapa harga vaksin ni? Kalau bawah RM100 per dos, aku beli sendiri saja. Tak payahlah jarah duit KWAN tu, risau bukan sem…"

"
2021-04-25 10:22:52",Kulhugeni8,@SekteAxis @Vaksin_Vuritust @wahyuut64969196 @AremaNita__ Wkwkwk gak bisa jawab ya...

"
2021-04-25 10:22:50",RizalSaifullah,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:22:45",fwzwill,@Zihaan_DV iyoo biasa ae ancen aku yo mari vaksin

"
2021-04-25 10:22:23",Kulhugeni8,@Vaksin_Vuritust @balaputra_deva @SekteAxis @wahyuut64969196 @AremaNita__ Mbah adam sama mbah hawa tuh waktu kawin… https://t.co/EySeE7b6up

"
2021-04-25 10:22:23",nsqifn,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 10:22:19",tianasrulll,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:22:17",FitiFito,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:22:10",IniazYue,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:21:45",SelimanIsmail,"RT @Penerangan_Daro: Ahad, 24042021. 
Kehadiran YB Tuan Haji Ahmad Johnie, Ahli Parlimen P.207 Igan hadir ke pusat pemberian Vaksin Covid-1…"

"
2021-04-25 10:21:45",fzrlamin,"RT @LagaCawan: Keluarkan wang tak lalu parlimen, perbelanjaan vaksin tak diterangkan, apa keperluan ambil wang tak dijelaskan. 

Duit KWSP…"

"
2021-04-25 10:21:25",Alva47831808,RT @fajarnugros: Maeng vaksin dulu.. https://t.co/DiflAhuKWa

"
2021-04-25 10:21:24",jejejeelita,RT @detikcom: CDC merekomendasikan ibu hamil untuk mendapatkan vaksin COVID-19 sebab mereka termasuk kelompok rentan. Jenis apa yang aman?…

"
2021-04-25 10:21:15",nabiylaaaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:21:08",izzahsl,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:20:58",NfsAndika,@darakasiwi @detikcom Vaksin yg beredar skrng ini hasil perkembangan virus kopid yg awal2 itu. Ga heran kalo ada or… https://t.co/YCBGYp1GZb

"
2021-04-25 10:20:57",dadidudessy,Kang Daniel after vaksin bilaik 😅 @ainanichan https://t.co/2KtUR0g7dA

"
2021-04-25 10:20:52",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Blom tau . Krna Allah belom kasih tau Adam tentang Aurat . Mak… https://t.co/0iVUqWJi18

"
2021-04-25 10:20:40",NogoSosroAsli,@Pailudit @SarahDrAcad @djokoAdv @Ephraym9 @AyaniMel @yostanabe11 @gundala2221 @Candraasmara85 @__MV_llestari__… https://t.co/dbLr9WGwQE

"
2021-04-25 10:20:30",Stephen02954428,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 10:20:21",Kulhugeni8,@Vaksin_Vuritust @SekteAxis @balaputra_deva @wahyuut64969196 @AremaNita__ Mana mgkn orang mereka gak akur kok 😝😝

"
2021-04-25 10:20:08",BangGodham,"RT @katzen_jammer: 🇲🇳Mongolia🇲🇳

Sebelum dilaksanakannya vaksinasi covid, rata-rata kematian akibat covid di Mongolia adlh 0 (Nol) kematian…"

"
2021-04-25 10:19:48",Farsh97,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:19:19",Kulhugeni8,@SekteAxis @Vaksin_Vuritust @wahyuut64969196 @AremaNita__ Ya pake baju apa? Riwayatnya gk jelas pakai gamis kah pak… https://t.co/nizRCIp5wI

"
2021-04-25 10:19:18",Vaksin_Vuritust,@Kulhugeni8 @balaputra_deva @SekteAxis @wahyuut64969196 @AremaNita__ Ayo ayo silahkan masuk leluhurku 🙏.  Horas hor… https://t.co/qgAukodF9G

"
2021-04-25 10:19:07",nurinhanani97,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 10:18:59",soodandansoo,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:18:58",Amighuding,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:18:50",NovitaRatih,RT @strasysty: Setelah baca highlight ini https://t.co/ZJTzFCEg6h perasaan makin ga karu-karuan krn ga tau juga kapan anak-anak bisa dapet…

"
2021-04-25 10:18:43",konichiwasssup,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:18:40",zararusdi,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:18:33",fajarnugros,Maeng vaksin dulu.. https://t.co/DiflAhuKWa

"
2021-04-25 10:18:31",Mirrsya,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:18:25",zlhrie,Baru 1.5% yang di vaksin huhuhy https://t.co/4lDxMGkAL7

"
2021-04-25 10:18:19",yf__zr,"RT @katzen_jammer: @_Banyoe Ya, Denmark sudah menghentikan selamanya penggunaan vaksin AZ.

Vaksin tidak pernah salah. Jika ada yg meningga…"

"
2021-04-25 10:18:15",EraDigitalBiz,"RT @fadlannuuwaar: Vaksin mulutmu dengan Al Quran dan As Sunnah , Masker hidupmu dengan Zikir, Cuci tanganmu dengan Shadhaqa, Jaga jarakmu…"

"
2021-04-25 10:18:00",yf__zr,"RT @LtdAkbar: @katzen_jammer Imun alami dirusak. 
Skrg yg udah gel 2 byk yg terjangkit lg. Banyakan nakes. Mrk isoman. Diinfokan gejalannya…"

"
2021-04-25 10:18:00",Safeguardindo1,Indonesia terus menyerukan solidaritas global untuk memastikan akses vaksin Covid-19 yang berkeadilan dan merata da… https://t.co/PdY01RWq2n

"
2021-04-25 10:17:57",KiAgeng10736032,RT @Ayahanda_MD: Setuju bossku @NajibRazak👍🏽. Kerajaan UK tlh berjaya memberi vaksin pertama melebihi 40 juta kpd penduduk beliau &amp; melebih…

"
2021-04-25 10:17:56",arraziq7,"RT @LagaCawan: Keluarkan wang tak lalu parlimen, perbelanjaan vaksin tak diterangkan, apa keperluan ambil wang tak dijelaskan. 

Duit KWSP…"

"
2021-04-25 10:17:32",Kulhugeni8,@Vaksin_Vuritust @balaputra_deva @SekteAxis @wahyuut64969196 @AremaNita__ Mari pak buk silahkan masuk 😆😆😆

"
2021-04-25 10:16:55",JamainSyafinaz,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:16:49",iranihaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:16:44",sourskittlesz,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:16:41",AvaZaraX,"RT @The_Endie: Menteri2 umno jaga vaksin dah bazir RM5B utk beli vaksin yg hingga hari ni tak kunjung tiba, tetiba nak jarah KWAN utk beli…"

"
2021-04-25 10:16:32",dulce_maria_lrs,"RT @JOON_hiy: Kalian nolak ekspor raw materials ke india, embargo vaksin, oversupply vaksin sampe developing country hrus antre entah smpe…"

"
2021-04-25 10:16:27",wwoffwoff,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:16:00",Vaksin_Vuritust,@kopinagih Kalok bisa mencerna tak jadi Kadrun lagi .

"
2021-04-25 10:15:22",athirahafendyy,"RT @mfaizfablillah: We are gonna enter some deep shit situation soon.

The gov have no choice but to introduce GST. Kesannya, harga barang…"

"
2021-04-25 10:15:02",umairah_sukor,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:15:02",syfqadm,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:14:48",PeneranganSibu,"RT @JKJAVMY: Advokasi vaksin COVID-19 bersama @Khairykj
https://t.co/d9umIEf8dW
 
Ketahui lebih lanjut mengenai program imunisasi kebangsaa…"

"
2021-04-25 10:14:34",_asdfizah,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 24 April 2021 - 1,290,414 dos.

Total 791,910 orang terima dos pertama. 498,5…"

"
2021-04-25 10:14:33",asjjk9701,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:14:18",Safeguardindo1,"Sebanyak Enam juta dosis bahan baku vaksin CoronaVac dari Sinovac kembali tiba di Indonesia, Minggu (18/4). Kedatan… https://t.co/lXIWKMWToa"

"
2021-04-25 10:14:18",Joue1403,"RT @ruliemaulana: Rata-rata kematian per juta dosis dari 13 negara atas 5 jenis vaksin:

Ternyata jauh lebih parah Pfizer &amp; Moderna daripad…"

"
2021-04-25 10:13:52",Pakrelax_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:13:38",fathasbullah_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:13:36",LOLShaika,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:13:34",AliaRamond_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:13:25",fahmiihalid_,"RT @KulupFans: Bekas Menteri BN yg cakap.”Hari selasa pinjam 4.5 Bilion.Hari rabu pinjam 1.5 Bilion

Kerajaan PN mewartakan ordinan baru da…"

"
2021-04-25 10:13:14",reksskaii,"Untuk ke 2 kalinya aku harus swab krna temen sekantor bahkan sering interaksi positif. Tapi aku dah vaksin, covid pake segala mutasi 😭😭"

"
2021-04-25 10:12:55",afqhnzrhh_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:12:45",faarryyyy,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:12:32",addintired,"RT @asyakirullah: @syazrulaqram Ni jer aku nak pesan. Dia ratu ada rumah agam, luluskan pembalakan dkt pahang hingga menyebabkan banjir bes…"

"
2021-04-25 10:12:03",have_afaith,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 10:11:22",detii0730,"btw, udah dapet jadwal kedua vaksin. kirain gua bakal dapet 1 dosis doang.. wkwkwk"

"
2021-04-25 10:11:21",Kulhugeni8,"@SekteAxis @Vaksin_Vuritust @wahyuut64969196 @AremaNita__ Karena kalian para kadrun lebih gila... 😆😆😆
Halunya tingk… https://t.co/Udy9YKiDvu"
